2016-01-01 00:00:00.000,user67,movies
2016-01-01 00:00:00.300,user77,stock exchange
2016-01-01 00:00:00.600,user89,books
2016-01-01 00:00:00.900,user6,models
2016-01-01 00:00:01.200,user98,artists
2016-01-01 00:00:01.500,user6,world
2016-01-01 00:00:01.800,user71,actresses
2016-01-01 00:00:02.100,user61,iraq
2016-01-01 00:00:02.400,user35,education
2016-01-01 00:00:02.700,user71,iraq
2016-01-01 00:00:03.000,user49,automotive
2016-01-01 00:00:03.300,user88,snowboarding
2016-01-01 00:00:03.600,user71,banks
2016-01-01 00:00:03.900,user34,education
2016-01-01 00:00:04.200,user67,elections
2016-01-01 00:00:04.500,user79,issues
2016-01-01 00:00:04.800,user22,models
2016-01-01 00:00:05.100,user65,disasters
2016-01-01 00:00:05.400,user40,golf
2016-01-01 00:00:05.700,user6,companies
2016-01-01 00:00:06.000,user44,music
2016-01-01 00:00:06.300,user4,sportscasters
2016-01-01 00:00:06.600,user49,people
2016-01-01 00:00:06.900,user10,automotive
2016-01-01 00:00:07.200,user83,people
2016-01-01 00:00:07.500,user93,children
2016-01-01 00:00:07.800,user80,education
2016-01-01 00:00:08.100,user15,studios
2016-01-01 00:00:08.400,user19,finance
2016-01-01 00:00:08.700,user12,running
2016-01-01 00:00:09.000,user13,issues
2016-01-01 00:00:09.300,user58,companies
2016-01-01 00:00:09.600,user74,tennis
2016-01-01 00:00:09.900,user65,theatre
2016-01-01 00:00:10.200,user98,other sports
2016-01-01 00:00:10.500,user16,soccer
2016-01-01 00:00:10.800,user87,skateboarding
2016-01-01 00:00:11.100,user3,baseball
2016-01-01 00:00:11.400,user56,video games
2016-01-01 00:00:11.700,user43,directors
2016-01-01 00:00:12.000,user11,people
2016-01-01 00:00:12.300,user94,finance
2016-01-01 00:00:12.600,user7,people
2016-01-01 00:00:12.900,user21,CEOs
2016-01-01 00:00:13.200,user75,taxes
2016-01-01 00:00:13.500,user86,technology
2016-01-01 00:00:13.800,user13,history
2016-01-01 00:00:14.100,user27,comedians
2016-01-01 00:00:14.400,user43,economists
2016-01-01 00:00:14.700,user29,directors
2016-01-01 00:00:15.000,user99,weather
2016-01-01 00:00:15.300,user95,movies
2016-01-01 00:00:15.600,user14,elections
2016-01-01 00:00:15.900,user34,banks
2016-01-01 00:00:16.200,user59,history
2016-01-01 00:00:16.500,user36,world
2016-01-01 00:00:16.800,user4,companies
2016-01-01 00:00:17.100,user83,producers
2016-01-01 00:00:17.400,user47,iraq
2016-01-01 00:00:17.700,user24,energy
2016-01-01 00:00:18.000,user15,grammys
2016-01-01 00:00:18.300,user89,stock exchange
2016-01-01 00:00:18.600,user19,banks
2016-01-01 00:00:18.900,user12,issues
2016-01-01 00:00:19.200,user5,actresses
2016-01-01 00:00:19.500,user60,stock exchange
2016-01-01 00:00:19.800,user80,CEOs
2016-01-01 00:00:20.100,user99,hockey
2016-01-01 00:00:20.400,user46,movies
2016-01-01 00:00:20.700,user57,running
2016-01-01 00:00:21.000,user92,airlines
2016-01-01 00:00:21.300,user77,producers
2016-01-01 00:00:21.600,user19,us
2016-01-01 00:00:21.900,user97,elections
2016-01-01 00:00:22.200,user90,disasters
2016-01-01 00:00:22.500,user0,models
2016-01-01 00:00:22.800,user53,companies
2016-01-01 00:00:23.100,user43,racing
2016-01-01 00:00:23.400,user45,history
2016-01-01 00:00:23.700,user67,video games
2016-01-01 00:00:24.000,user59,figure skating
2016-01-01 00:00:24.300,user99,other sports
2016-01-01 00:00:24.600,user90,indexes
2016-01-01 00:00:24.900,user83,directors
2016-01-01 00:00:25.200,user8,children
2016-01-01 00:00:25.500,user72,energy
2016-01-01 00:00:25.800,user77,people
2016-01-01 00:00:26.100,user27,running
2016-01-01 00:00:26.400,user60,ncaa
2016-01-01 00:00:26.700,user61,airlines
2016-01-01 00:00:27.000,user5,sportscasters
2016-01-01 00:00:27.300,user44,skateboarding
2016-01-01 00:00:27.600,user78,baseball
2016-01-01 00:00:27.900,user74,energy
2016-01-01 00:00:28.200,user12,basketball
