2016-01-01 00:15:00.000,user62,directors
2016-01-01 00:15:00.300,user79,video games
2016-01-01 00:15:00.600,user22,airlines
2016-01-01 00:15:00.900,user27,us
2016-01-01 00:15:01.200,user86,wrestling
2016-01-01 00:15:01.500,user31,environment
2016-01-01 00:15:01.800,user20,actors
2016-01-01 00:15:02.100,user83,people
2016-01-01 00:15:02.400,user5,studios
2016-01-01 00:15:02.700,user12,world
2016-01-01 00:15:03.000,user96,airlines
2016-01-01 00:15:03.300,user5,children
2016-01-01 00:15:03.600,user49,style
2016-01-01 00:15:03.900,user70,models
2016-01-01 00:15:04.200,user29,CEOs
2016-01-01 00:15:04.500,user45,models
2016-01-01 00:15:04.800,user0,tv
2016-01-01 00:15:05.100,user93,actresses
2016-01-01 00:15:05.400,user10,video games
2016-01-01 00:15:05.700,user45,actors
2016-01-01 00:15:06.000,user11,hockey
2016-01-01 00:15:06.300,user54,soccer
2016-01-01 00:15:06.600,user59,boxing
2016-01-01 00:15:06.900,user61,skateboarding
2016-01-01 00:15:07.200,user62,video games
2016-01-01 00:15:07.500,user16,books
2016-01-01 00:15:07.800,user34,tennis
2016-01-01 00:15:08.100,user56,artists
2016-01-01 00:15:08.400,user80,reporters
2016-01-01 00:15:08.700,user5,olympics
2016-01-01 00:15:09.000,user42,hockey
2016-01-01 00:15:09.300,user90,technology
2016-01-01 00:15:09.600,user63,models
2016-01-01 00:15:09.900,user86,actresses
2016-01-01 00:15:10.200,user63,technology
2016-01-01 00:15:10.500,user69,golf
2016-01-01 00:15:10.800,user0,taxes
2016-01-01 00:15:11.100,user19,indexes
2016-01-01 00:15:11.400,user97,people
2016-01-01 00:15:11.700,user76,healthcare
2016-01-01 00:15:12.000,user43,swimming
2016-01-01 00:15:12.300,user97,models
2016-01-01 00:15:12.600,user17,children
2016-01-01 00:15:12.900,user70,sportscasters
2016-01-01 00:15:13.200,user33,immigration
2016-01-01 00:15:13.500,user10,finance
2016-01-01 00:15:13.800,user73,internet
2016-01-01 00:15:14.100,user0,indexes
2016-01-01 00:15:14.400,user79,video games
2016-01-01 00:15:14.700,user81,issues
2016-01-01 00:15:15.000,user98,swimming
2016-01-01 00:15:15.300,user40,soccer
2016-01-01 00:15:15.600,user70,elections
2016-01-01 00:15:15.900,user9,elections
2016-01-01 00:15:16.200,user36,figure skating
2016-01-01 00:15:16.500,user97,technology
2016-01-01 00:15:16.800,user50,internet
2016-01-01 00:15:17.100,user84,indexes
2016-01-01 00:15:17.400,user58,internet
2016-01-01 00:15:17.700,user14,music
2016-01-01 00:15:18.000,user26,us
2016-01-01 00:15:18.300,user97,skateboarding
2016-01-01 00:15:18.600,user69,comedians
2016-01-01 00:15:18.900,user42,people
2016-01-01 00:15:19.200,user29,sportscasters
2016-01-01 00:15:19.500,user70,actors
2016-01-01 00:15:19.800,user66,health
2016-01-01 00:15:20.100,user9,ncaa
2016-01-01 00:15:20.400,user22,weather
2016-01-01 00:15:20.700,user11,food
2016-01-01 00:15:21.000,user9,reporters
2016-01-01 00:15:21.300,user11,automotive
2016-01-01 00:15:21.600,user73,technology
2016-01-01 00:15:21.900,user28,golf
2016-01-01 00:15:22.200,user20,airlines
2016-01-01 00:15:22.500,user31,snowboarding
2016-01-01 00:15:22.800,user12,real estate
2016-01-01 00:15:23.100,user74,immigration
2016-01-01 00:15:23.400,user57,economists
2016-01-01 00:15:23.700,user8,CEOs
2016-01-01 00:15:24.000,user33,education
2016-01-01 00:15:24.300,user92,racing
2016-01-01 00:15:24.600,user92,science
2016-01-01 00:15:24.900,user39,banks
2016-01-01 00:15:25.200,user89,boxing
2016-01-01 00:15:25.500,user34,swimming
2016-01-01 00:15:25.800,user88,real estate
2016-01-01 00:15:26.100,user22,us
2016-01-01 00:15:26.400,user36,education
2016-01-01 00:15:26.700,user47,elections
2016-01-01 00:15:27.000,user77,economists
2016-01-01 00:15:27.300,user21,weather
2016-01-01 00:15:27.600,user92,racing
2016-01-01 00:15:27.900,user37,energy
2016-01-01 00:15:28.200,user42,grammys
2016-01-01 00:15:28.500,user55,people
2016-01-01 00:15:28.800,user67,economists
2016-01-01 00:15:29.100,user28,music
2016-01-01 00:15:29.400,user43,stock exchange
2016-01-01 00:15:29.700,user4,disasters
2016-01-01 00:15:30.000,user70,elections
2016-01-01 00:15:30.300,user1,issues
2016-01-01 00:15:30.600,user66,whitehouse
2016-01-01 00:15:30.900,user78,sportscasters
2016-01-01 00:15:31.200,user95,education
2016-01-01 00:15:31.500,user0,actresses
2016-01-01 00:15:31.800,user61,economists
2016-01-01 00:15:32.100,user96,people
2016-01-01 00:15:32.400,user76,energy
2016-01-01 00:15:32.700,user6,books
2016-01-01 00:15:33.000,user50,actors
2016-01-01 00:15:33.300,user79,other sports
2016-01-01 00:15:33.600,user6,technology
2016-01-01 00:15:33.900,user69,olympics
2016-01-01 00:15:34.200,user77,banks
2016-01-01 00:15:34.500,user47,oscars
2016-01-01 00:15:34.800,user43,soccer
2016-01-01 00:15:35.100,user5,other sports
2016-01-01 00:15:35.400,user44,comics
2016-01-01 00:15:35.700,user71,football
2016-01-01 00:15:36.000,user20,tennis
2016-01-01 00:15:36.300,user3,iraq
2016-01-01 00:15:36.600,user31,technology
2016-01-01 00:15:36.900,user44,swimming
2016-01-01 00:15:37.200,user37,snowboarding
2016-01-01 00:15:37.500,user63,music
2016-01-01 00:15:37.800,user89,comedians
2016-01-01 00:15:38.100,user53,oscars
2016-01-01 00:15:38.400,user97,racing
2016-01-01 00:15:38.700,user70,movies
2016-01-01 00:15:39.000,user31,reporters
2016-01-01 00:15:39.300,user15,banks
2016-01-01 00:15:39.600,user72,soccer
2016-01-01 00:15:39.900,user30,hockey
2016-01-01 00:15:40.200,user82,whitehouse
2016-01-01 00:15:40.500,user97,world
2016-01-01 00:15:40.800,user96,baseball
2016-01-01 00:15:41.100,user24,taxes
2016-01-01 00:15:41.400,user98,swimming
2016-01-01 00:15:41.700,user38,models
2016-01-01 00:15:42.000,user23,health
2016-01-01 00:15:42.300,user0,boxing
2016-01-01 00:15:42.600,user23,other sports
2016-01-01 00:15:42.900,user61,snowboarding
2016-01-01 00:15:43.200,user98,figure skating
2016-01-01 00:15:43.500,user40,actresses
2016-01-01 00:15:43.800,user5,weather
2016-01-01 00:15:44.100,user83,companies
2016-01-01 00:15:44.400,user24,people
2016-01-01 00:15:44.700,user92,sportscasters
2016-01-01 00:15:45.000,user69,weather
2016-01-01 00:15:45.300,user9,environment
2016-01-01 00:15:45.600,user71,style
2016-01-01 00:15:45.900,user64,golf
2016-01-01 00:15:46.200,user62,health
2016-01-01 00:15:46.500,user86,world
2016-01-01 00:15:46.800,user74,people
2016-01-01 00:15:47.100,user47,football
2016-01-01 00:15:47.400,user90,artists
2016-01-01 00:15:47.700,user88,video games
2016-01-01 00:15:48.000,user28,ncaa
2016-01-01 00:15:48.300,user42,movies
2016-01-01 00:15:48.600,user22,reporters
2016-01-01 00:15:48.900,user46,producers
2016-01-01 00:15:49.200,user36,iraq
2016-01-01 00:15:49.500,user92,us
2016-01-01 00:15:49.800,user52,hockey
2016-01-01 00:15:50.100,user54,stock exchange
2016-01-01 00:15:50.400,user81,health
2016-01-01 00:15:50.700,user75,immigration
2016-01-01 00:15:51.000,user47,world
2016-01-01 00:15:51.300,user42,movies
2016-01-01 00:15:51.600,user40,environment
2016-01-01 00:15:51.900,user74,technology
2016-01-01 00:15:52.200,user56,baseball
2016-01-01 00:15:52.500,user25,horses
2016-01-01 00:15:52.800,user59,theatre
2016-01-01 00:15:53.100,user21,boxing
2016-01-01 00:15:53.400,user31,video games
2016-01-01 00:15:53.700,user78,iraq
2016-01-01 00:15:54.000,user29,environment
2016-01-01 00:15:54.300,user36,video games
2016-01-01 00:15:54.600,user69,comedians
2016-01-01 00:15:54.900,user59,companies
2016-01-01 00:15:55.200,user60,movies
2016-01-01 00:15:55.500,user40,actresses
2016-01-01 00:15:55.800,user46,science
2016-01-01 00:15:56.100,user4,ncaa
2016-01-01 00:15:56.400,user4,health
2016-01-01 00:15:56.700,user53,books
2016-01-01 00:15:57.000,user48,history
2016-01-01 00:15:57.300,user53,education
2016-01-01 00:15:57.600,user99,music
2016-01-01 00:15:57.900,user45,CEOs
2016-01-01 00:15:58.200,user57,finance
2016-01-01 00:15:58.500,user26,reporters
2016-01-01 00:15:58.800,user72,producers
2016-01-01 00:15:59.100,user76,real estate
2016-01-01 00:15:59.400,user81,baseball
2016-01-01 00:15:59.700,user51,running
2016-01-01 00:16:00.000,user76,people
2016-01-01 00:16:00.300,user45,children
2016-01-01 00:16:00.600,user27,economists
2016-01-01 00:16:00.900,user50,food
2016-01-01 00:16:01.200,user3,energy
2016-01-01 00:16:01.500,user41,technology
2016-01-01 00:16:01.800,user81,figure skating
2016-01-01 00:16:02.100,user87,world
2016-01-01 00:16:02.400,user23,indexes
2016-01-01 00:16:02.700,user7,wrestling
2016-01-01 00:16:03.000,user36,ncaa
2016-01-01 00:16:03.300,user92,energy
2016-01-01 00:16:03.600,user30,economists
2016-01-01 00:16:03.900,user18,issues
2016-01-01 00:16:04.200,user61,books
2016-01-01 00:16:04.500,user6,swimming
2016-01-01 00:16:04.800,user96,automotive
2016-01-01 00:16:05.100,user56,iraq
2016-01-01 00:16:05.400,user21,studios
2016-01-01 00:16:05.700,user78,books
2016-01-01 00:16:06.000,user31,world
2016-01-01 00:16:06.300,user62,energy
2016-01-01 00:16:06.600,user82,food
2016-01-01 00:16:06.900,user85,airlines
2016-01-01 00:16:07.200,user17,snowboarding
2016-01-01 00:16:07.500,user59,football
2016-01-01 00:16:07.800,user8,football
2016-01-01 00:16:08.100,user35,children
2016-01-01 00:16:08.400,user0,video games
2016-01-01 00:16:08.700,user22,automotive
2016-01-01 00:16:09.000,user11,baseball
2016-01-01 00:16:09.300,user1,taxes
2016-01-01 00:16:09.600,user15,baseball
2016-01-01 00:16:09.900,user30,sportscasters
