2016-01-01 00:45:00.000,user1,skateboarding
2016-01-01 00:45:00.300,user82,people
2016-01-01 00:45:00.600,user16,indexes
2016-01-01 00:45:00.900,user60,style
2016-01-01 00:45:01.200,user73,theatre
2016-01-01 00:45:01.500,user31,hockey
2016-01-01 00:45:01.800,user99,immigration
2016-01-01 00:45:02.100,user78,music
2016-01-01 00:45:02.400,user88,indexes
2016-01-01 00:45:02.700,user58,people
2016-01-01 00:45:03.000,user66,hockey
2016-01-01 00:45:03.300,user69,technology
2016-01-01 00:45:03.600,user37,actresses
2016-01-01 00:45:03.900,user5,video games
2016-01-01 00:45:04.200,user90,comics
2016-01-01 00:45:04.500,user13,olympics
2016-01-01 00:45:04.800,user80,music
2016-01-01 00:45:05.100,user72,soccer
2016-01-01 00:45:05.400,user7,studios
2016-01-01 00:45:05.700,user19,energy
2016-01-01 00:45:06.000,user20,finance
2016-01-01 00:45:06.300,user0,figure skating
2016-01-01 00:45:06.600,user40,economists
2016-01-01 00:45:06.900,user8,golf
2016-01-01 00:45:07.200,user1,horses
2016-01-01 00:45:07.500,user94,artists
2016-01-01 00:45:07.800,user97,football
2016-01-01 00:45:08.100,user87,sportscasters
2016-01-01 00:45:08.400,user65,elections
2016-01-01 00:45:08.700,user79,actresses
2016-01-01 00:45:09.000,user87,tv
2016-01-01 00:45:09.300,user83,energy
2016-01-01 00:45:09.600,user12,airlines
2016-01-01 00:45:09.900,user81,stock exchange
2016-01-01 00:45:10.200,user79,elections
2016-01-01 00:45:10.500,user61,immigration
2016-01-01 00:45:10.800,user58,energy
2016-01-01 00:45:11.100,user88,actresses
2016-01-01 00:45:11.400,user47,soccer
2016-01-01 00:45:11.700,user16,iraq
2016-01-01 00:45:12.000,user98,music
2016-01-01 00:45:12.300,user40,music
2016-01-01 00:45:12.600,user32,wrestling
2016-01-01 00:45:12.900,user11,style
2016-01-01 00:45:13.200,user98,music
2016-01-01 00:45:13.500,user7,basketball
2016-01-01 00:45:13.800,user13,food
2016-01-01 00:45:14.100,user21,movies
2016-01-01 00:45:14.400,user2,football
2016-01-01 00:45:14.700,user41,directors
2016-01-01 00:45:15.000,user10,energy
2016-01-01 00:45:15.300,user32,iraq
2016-01-01 00:45:15.600,user42,technology
2016-01-01 00:45:15.900,user8,healthcare
2016-01-01 00:45:16.200,user9,snowboarding
2016-01-01 00:45:16.500,user26,oscars
2016-01-01 00:45:16.800,user99,olympics
2016-01-01 00:45:17.100,user20,technology
2016-01-01 00:45:17.400,user95,theatre
2016-01-01 00:45:17.700,user60,actors
2016-01-01 00:45:18.000,user83,golf
2016-01-01 00:45:18.300,user52,snowboarding
2016-01-01 00:45:18.600,user17,wrestling
2016-01-01 00:45:18.900,user29,comics
2016-01-01 00:45:19.200,user10,racing
2016-01-01 00:45:19.500,user36,swimming
2016-01-01 00:45:19.800,user15,books
2016-01-01 00:45:20.100,user92,swimming
2016-01-01 00:45:20.400,user22,disasters
2016-01-01 00:45:20.700,user79,studios
2016-01-01 00:45:21.000,user36,us
2016-01-01 00:45:21.300,user48,golf
2016-01-01 00:45:21.600,user3,tv
2016-01-01 00:45:21.900,user64,automotive
2016-01-01 00:45:22.200,user55,taxes
2016-01-01 00:45:22.500,user0,health
2016-01-01 00:45:22.800,user32,reporters
2016-01-01 00:45:23.100,user76,actors
2016-01-01 00:45:23.400,user17,technology
2016-01-01 00:45:23.700,user44,football
2016-01-01 00:45:24.000,user41,banks
2016-01-01 00:45:24.300,user65,wrestling
2016-01-01 00:45:24.600,user32,airlines
2016-01-01 00:45:24.900,user44,theatre
2016-01-01 00:45:25.200,user35,music
2016-01-01 00:45:25.500,user61,us
2016-01-01 00:45:25.800,user82,issues
2016-01-01 00:45:26.100,user93,weather
2016-01-01 00:45:26.400,user13,artists
2016-01-01 00:45:26.700,user44,tennis
2016-01-01 00:45:27.000,user65,science
2016-01-01 00:45:27.300,user76,books
2016-01-01 00:45:27.600,user49,wrestling
2016-01-01 00:45:27.900,user84,iraq
2016-01-01 00:45:28.200,user69,grammys
2016-01-01 00:45:28.500,user78,stock exchange
2016-01-01 00:45:28.800,user73,swimming
2016-01-01 00:45:29.100,user98,companies
2016-01-01 00:45:29.400,user33,horses
2016-01-01 00:45:29.700,user42,children
2016-01-01 00:45:30.000,user16,internet
