2016-01-01 00:30:00.000,user25,grammys
2016-01-01 00:30:00.300,user12,iraq
2016-01-01 00:30:00.600,user32,tennis
2016-01-01 00:30:00.900,user37,artists
2016-01-01 00:30:01.200,user81,history
2016-01-01 00:30:01.500,user59,olympics
2016-01-01 00:30:01.800,user21,internet
2016-01-01 00:30:02.100,user57,theatre
2016-01-01 00:30:02.400,user43,science
2016-01-01 00:30:02.700,user21,us
2016-01-01 00:30:03.000,user51,actresses
2016-01-01 00:30:03.300,user54,movies
2016-01-01 00:30:03.600,user85,golf
2016-01-01 00:30:03.900,user47,books
2016-01-01 00:30:04.200,user86,producers
2016-01-01 00:30:04.500,user14,racing
2016-01-01 00:30:04.800,user92,stock exchange
2016-01-01 00:30:05.100,user52,technology
2016-01-01 00:30:05.400,user9,figure skating
2016-01-01 00:30:05.700,user72,music
2016-01-01 00:30:06.000,user90,comics
2016-01-01 00:30:06.300,user90,olympics
2016-01-01 00:30:06.600,user37,snowboarding
2016-01-01 00:30:06.900,user63,world
2016-01-01 00:30:07.200,user4,environment
2016-01-01 00:30:07.500,user19,artists
2016-01-01 00:30:07.800,user0,ncaa
2016-01-01 00:30:08.100,user14,stock exchange
2016-01-01 00:30:08.400,user50,disasters
2016-01-01 00:30:08.700,user43,music
2016-01-01 00:30:09.000,user78,music
2016-01-01 00:30:09.300,user43,hockey
2016-01-01 00:30:09.600,user16,technology
2016-01-01 00:30:09.900,user24,oscars
2016-01-01 00:30:10.200,user11,world
2016-01-01 00:30:10.500,user25,swimming
2016-01-01 00:30:10.800,user58,snowboarding
2016-01-01 00:30:11.100,user32,CEOs
2016-01-01 00:30:11.400,user80,world
2016-01-01 00:30:11.700,user98,technology
2016-01-01 00:30:12.000,user61,education
2016-01-01 00:30:12.300,user66,skateboarding
2016-01-01 00:30:12.600,user69,soccer
2016-01-01 00:30:12.900,user10,olympics
2016-01-01 00:30:13.200,user4,swimming
2016-01-01 00:30:13.500,user19,olympics
2016-01-01 00:30:13.800,user43,history
2016-01-01 00:30:14.100,user35,movies
2016-01-01 00:30:14.400,user35,football
2016-01-01 00:30:14.700,user10,disasters
2016-01-01 00:30:15.000,user57,science
2016-01-01 00:30:15.300,user52,automotive
2016-01-01 00:30:15.600,user8,producers
2016-01-01 00:30:15.900,user49,tennis
2016-01-01 00:30:16.200,user32,movies
2016-01-01 00:30:16.500,user27,video games
2016-01-01 00:30:16.800,user55,healthcare
2016-01-01 00:30:17.100,user20,children
2016-01-01 00:30:17.400,user6,movies
2016-01-01 00:30:17.700,user44,style
2016-01-01 00:30:18.000,user18,energy
2016-01-01 00:30:18.300,user41,CEOs
2016-01-01 00:30:18.600,user66,disasters
2016-01-01 00:30:18.900,user96,tv
2016-01-01 00:30:19.200,user14,racing
