2016-01-01 00:40:00.000,user79,grammys
2016-01-01 00:40:00.300,user37,people
2016-01-01 00:40:00.600,user28,energy
2016-01-01 00:40:00.900,user42,energy
2016-01-01 00:40:01.200,user62,boxing
2016-01-01 00:40:01.500,user20,finance
2016-01-01 00:40:01.800,user30,grammys
2016-01-01 00:40:02.100,user16,soccer
2016-01-01 00:40:02.400,user96,music
2016-01-01 00:40:02.700,user32,comics
2016-01-01 00:40:03.000,user44,other sports
2016-01-01 00:40:03.300,user69,automotive
2016-01-01 00:40:03.600,user99,movies
2016-01-01 00:40:03.900,user0,music
2016-01-01 00:40:04.200,user71,grammys
2016-01-01 00:40:04.500,user25,hockey
2016-01-01 00:40:04.800,user22,taxes
2016-01-01 00:40:05.100,user41,children
2016-01-01 00:40:05.400,user88,internet
2016-01-01 00:40:05.700,user46,artists
2016-01-01 00:40:06.000,user75,people
2016-01-01 00:40:06.300,user68,banks
2016-01-01 00:40:06.600,user98,reporters
2016-01-01 00:40:06.900,user32,internet
2016-01-01 00:40:07.200,user21,snowboarding
2016-01-01 00:40:07.500,user85,people
2016-01-01 00:40:07.800,user99,movies
2016-01-01 00:40:08.100,user1,banks
2016-01-01 00:40:08.400,user64,internet
2016-01-01 00:40:08.700,user99,finance
2016-01-01 00:40:09.000,user99,football
2016-01-01 00:40:09.300,user36,internet
2016-01-01 00:40:09.600,user23,stock exchange
2016-01-01 00:40:09.900,user5,oscars
2016-01-01 00:40:10.200,user67,weather
2016-01-01 00:40:10.500,user48,comics
2016-01-01 00:40:10.800,user81,people
2016-01-01 00:40:11.100,user32,actors
2016-01-01 00:40:11.400,user41,science
2016-01-01 00:40:11.700,user66,golf
2016-01-01 00:40:12.000,user78,swimming
2016-01-01 00:40:12.300,user14,horses
2016-01-01 00:40:12.600,user59,ncaa
2016-01-01 00:40:12.900,user6,world
2016-01-01 00:40:13.200,user78,banks
2016-01-01 00:40:13.500,user67,hockey
2016-01-01 00:40:13.800,user8,children
2016-01-01 00:40:14.100,user0,elections
2016-01-01 00:40:14.400,user14,movies
2016-01-01 00:40:14.700,user43,skateboarding
2016-01-01 00:40:15.000,user23,internet
2016-01-01 00:40:15.300,user56,oscars
2016-01-01 00:40:15.600,user34,skateboarding
2016-01-01 00:40:15.900,user46,music
2016-01-01 00:40:16.200,user19,music
2016-01-01 00:40:16.500,user82,boxing
2016-01-01 00:40:16.800,user68,other sports
2016-01-01 00:40:17.100,user76,elections
2016-01-01 00:40:17.400,user72,elections
2016-01-01 00:40:17.700,user93,artists
2016-01-01 00:40:18.000,user78,other sports
2016-01-01 00:40:18.300,user43,CEOs
2016-01-01 00:40:18.600,user76,people
2016-01-01 00:40:18.900,user95,producers
2016-01-01 00:40:19.200,user95,wrestling
2016-01-01 00:40:19.500,user11,basketball
2016-01-01 00:40:19.800,user32,tennis
2016-01-01 00:40:20.100,user84,running
2016-01-01 00:40:20.400,user5,actresses
2016-01-01 00:40:20.700,user51,models
2016-01-01 00:40:21.000,user37,whitehouse
2016-01-01 00:40:21.300,user27,other sports
2016-01-01 00:40:21.600,user22,healthcare
2016-01-01 00:40:21.900,user50,horses
2016-01-01 00:40:22.200,user87,energy
2016-01-01 00:40:22.500,user76,issues
2016-01-01 00:40:22.800,user58,automotive
2016-01-01 00:40:23.100,user45,taxes
2016-01-01 00:40:23.400,user80,racing
2016-01-01 00:40:23.700,user70,actresses
2016-01-01 00:40:24.000,user84,baseball
2016-01-01 00:40:24.300,user52,artists
2016-01-01 00:40:24.600,user50,skateboarding
2016-01-01 00:40:24.900,user77,comics
2016-01-01 00:40:25.200,user42,people
2016-01-01 00:40:25.500,user30,video games
2016-01-01 00:40:25.800,user32,actors
2016-01-01 00:40:26.100,user8,sportscasters
2016-01-01 00:40:26.400,user1,history
2016-01-01 00:40:26.700,user22,running
2016-01-01 00:40:27.000,user5,producers
2016-01-01 00:40:27.300,user12,history
2016-01-01 00:40:27.600,user91,basketball
2016-01-01 00:40:27.900,user61,iraq
2016-01-01 00:40:28.200,user42,banks
2016-01-01 00:40:28.500,user46,economists
2016-01-01 00:40:28.800,user56,automotive
2016-01-01 00:40:29.100,user35,figure skating
2016-01-01 00:40:29.400,user34,banks
2016-01-01 00:40:29.700,user99,figure skating
2016-01-01 00:40:30.000,user75,theatre
2016-01-01 00:40:30.300,user1,grammys
2016-01-01 00:40:30.600,user94,basketball
2016-01-01 00:40:30.900,user39,people
2016-01-01 00:40:31.200,user78,internet
2016-01-01 00:40:31.500,user49,soccer
2016-01-01 00:40:31.800,user60,racing
2016-01-01 00:40:32.100,user92,food
2016-01-01 00:40:32.400,user99,producers
2016-01-01 00:40:32.700,user43,immigration
2016-01-01 00:40:33.000,user27,horses
2016-01-01 00:40:33.300,user88,artists
2016-01-01 00:40:33.600,user58,automotive
2016-01-01 00:40:33.900,user60,CEOs
2016-01-01 00:40:34.200,user49,education
2016-01-01 00:40:34.500,user26,snowboarding
2016-01-01 00:40:34.800,user79,video games
2016-01-01 00:40:35.100,user33,internet
2016-01-01 00:40:35.400,user96,health
2016-01-01 00:40:35.700,user4,banks
2016-01-01 00:40:36.000,user96,boxing
2016-01-01 00:40:36.300,user49,sportscasters
2016-01-01 00:40:36.600,user28,environment
2016-01-01 00:40:36.900,user55,golf
2016-01-01 00:40:37.200,user42,education
2016-01-01 00:40:37.500,user16,banks
2016-01-01 00:40:37.800,user51,children
2016-01-01 00:40:38.100,user21,olympics
2016-01-01 00:40:38.400,user26,comics
2016-01-01 00:40:38.700,user69,studios
2016-01-01 00:40:39.000,user42,CEOs
2016-01-01 00:40:39.300,user21,elections
2016-01-01 00:40:39.600,user60,finance
2016-01-01 00:40:39.900,user52,whitehouse
2016-01-01 00:40:40.200,user89,producers
2016-01-01 00:40:40.500,user99,CEOs
2016-01-01 00:40:40.800,user9,iraq
2016-01-01 00:40:41.100,user13,sportscasters
2016-01-01 00:40:41.400,user97,theatre
2016-01-01 00:40:41.700,user89,hockey
2016-01-01 00:40:42.000,user95,directors
2016-01-01 00:40:42.300,user27,snowboarding
2016-01-01 00:40:42.600,user81,environment
2016-01-01 00:40:42.900,user83,automotive
2016-01-01 00:40:43.200,user43,stock exchange
2016-01-01 00:40:43.500,user23,children
2016-01-01 00:40:43.800,user19,racing
2016-01-01 00:40:44.100,user41,real estate
2016-01-01 00:40:44.400,user43,models
2016-01-01 00:40:44.700,user16,companies
2016-01-01 00:40:45.000,user30,children
2016-01-01 00:40:45.300,user69,children
2016-01-01 00:40:45.600,user5,ncaa
