2016-01-01 00:10:00.000,user72,energy
2016-01-01 00:10:00.300,user21,energy
2016-01-01 00:10:00.600,user38,elections
2016-01-01 00:10:00.900,user20,tv
2016-01-01 00:10:01.200,user58,environment
2016-01-01 00:10:01.500,user82,other sports
2016-01-01 00:10:01.800,user76,airlines
2016-01-01 00:10:02.100,user21,economists
2016-01-01 00:10:02.400,user74,internet
2016-01-01 00:10:02.700,user7,directors
2016-01-01 00:10:03.000,user52,books
2016-01-01 00:10:03.300,user54,world
2016-01-01 00:10:03.600,user41,us
2016-01-01 00:10:03.900,user9,comics
2016-01-01 00:10:04.200,user98,people
2016-01-01 00:10:04.500,user14,whitehouse
2016-01-01 00:10:04.800,user52,history
2016-01-01 00:10:05.100,user46,indexes
2016-01-01 00:10:05.400,user5,running
2016-01-01 00:10:05.700,user74,studios
2016-01-01 00:10:06.000,user70,snowboarding
2016-01-01 00:10:06.300,user62,boxing
2016-01-01 00:10:06.600,user27,science
2016-01-01 00:10:06.900,user67,golf
2016-01-01 00:10:07.200,user76,olympics
2016-01-01 00:10:07.500,user93,producers
2016-01-01 00:10:07.800,user37,books
2016-01-01 00:10:08.100,user96,soccer
2016-01-01 00:10:08.400,user88,grammys
2016-01-01 00:10:08.700,user12,swimming
2016-01-01 00:10:09.000,user23,soccer
2016-01-01 00:10:09.300,user43,movies
2016-01-01 00:10:09.600,user6,sportscasters
2016-01-01 00:10:09.900,user83,internet
2016-01-01 00:10:10.200,user48,finance
2016-01-01 00:10:10.500,user53,actresses
2016-01-01 00:10:10.800,user43,reporters
2016-01-01 00:10:11.100,user6,ncaa
2016-01-01 00:10:11.400,user9,books
2016-01-01 00:10:11.700,user85,style
2016-01-01 00:10:12.000,user49,theatre
2016-01-01 00:10:12.300,user74,technology
2016-01-01 00:10:12.600,user43,ncaa
2016-01-01 00:10:12.900,user82,tv
2016-01-01 00:10:13.200,user60,automotive
2016-01-01 00:10:13.500,user14,iraq
2016-01-01 00:10:13.800,user21,internet
2016-01-01 00:10:14.100,user66,reporters
2016-01-01 00:10:14.400,user18,books
2016-01-01 00:10:14.700,user23,real estate
2016-01-01 00:10:15.000,user81,snowboarding
2016-01-01 00:10:15.300,user58,comedians
2016-01-01 00:10:15.600,user54,style
2016-01-01 00:10:15.900,user99,automotive
2016-01-01 00:10:16.200,user56,music
2016-01-01 00:10:16.500,user53,health
2016-01-01 00:10:16.800,user67,food
2016-01-01 00:10:17.100,user66,technology
2016-01-01 00:10:17.400,user96,ncaa
2016-01-01 00:10:17.700,user48,education
2016-01-01 00:10:18.000,user89,CEOs
2016-01-01 00:10:18.300,user31,technology
2016-01-01 00:10:18.600,user95,skateboarding
2016-01-01 00:10:18.900,user75,CEOs
2016-01-01 00:10:19.200,user56,companies
2016-01-01 00:10:19.500,user86,books
2016-01-01 00:10:19.800,user31,comedians
2016-01-01 00:10:20.100,user89,figure skating
2016-01-01 00:10:20.400,user72,technology
2016-01-01 00:10:20.700,user43,us
2016-01-01 00:10:21.000,user89,other sports
2016-01-01 00:10:21.300,user0,soccer
2016-01-01 00:10:21.600,user27,history
2016-01-01 00:10:21.900,user20,boxing
2016-01-01 00:10:22.200,user54,tv
2016-01-01 00:10:22.500,user36,comics
2016-01-01 00:10:22.800,user40,golf
2016-01-01 00:10:23.100,user48,energy
2016-01-01 00:10:23.400,user10,finance
